#Data tag : v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/pb),recorded(/pb)
279071:5222,08/19/16 15:40:07,174,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,24.128,23.198
279080:5223,08/19/16 22:42:50,157,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,13.641,13.167
279115:5229,08/20/16 22:08:09,407,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,89.285,85.924
279116:5229,08/21/16 01:36:03,448,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,96.330,92.434
279479:5247,08/25/16 04:33:24,105,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,6.411,6.066
279588:5251,08/25/16 21:08:11,1160,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,241.675,233.156
279653:5253,08/26/16 14:05:52,181,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,45.810,44.147
279654:5253,08/26/16 15:21:58,1245,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,253.666,245.477
279656:5253,08/26/16 23:49:40,43,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,6.900,5.825
279658:5253,08/27/16 01:35:19,712,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,97.710,95.006
279667:5254,08/27/16 09:08:23,966,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,217.998,210.827
279681:5256,08/27/16 21:57:02,28,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,7.306,6.716
279682:5256,08/27/16 22:11:02,33,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,8.662,7.833
279683:5256,08/27/16 22:32:16,26,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,6.753,6.411
279684:5256,08/27/16 22:46:58,22,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,5.593,5.345
279685:5256,08/27/16 23:07:12,208,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,50.467,48.848
279691:5257,08/28/16 03:41:26,43,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,10.322,9.728
279694:5257,08/28/16 04:03:09,2235,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,418.135,406.150
279715:5258,08/28/16 22:01:34,577,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,135.677,130.204
279716:5258,08/29/16 02:17:06,1638,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,269.173,262.229
279760:5261,08/29/16 20:21:24,655,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,161.478,156.255
279766:5261,08/30/16 01:08:36,1689,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,282.978,274.841
279767:5261,08/30/16 12:08:03,776,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,94.447,92.355
279794:5264,08/30/16 23:41:02,1024,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,234.466,227.434
279823:5265,08/31/16 10:00:39,335,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,85.837,83.242
279841:5266,08/31/16 15:23:17,2040,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,390.773,378.513
279844:5267,09/01/16 07:21:16,224,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,60.182,57.514
279887:5270,09/01/16 23:20:52,316,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,77.913,74.727
279931:5274,09/02/16 11:37:39,2934,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,502.189,487.164
279966:5275,09/03/16 09:20:25,363,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,98.669,94.646
279975:5276,09/03/16 14:45:09,1024,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,252.850,243.664
279993:5277,09/04/16 00:23:27,72,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,19.585,18.378
279994:5277,09/04/16 00:56:48,47,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,13.340,12.589
280013:5277,09/04/16 03:35:47,25,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,5.988,5.751
280015:5277,09/04/16 03:55:19,572,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,122.374,117.766
280016:5277,09/04/16 07:42:16,149,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,28.222,27.220
280017:5277,09/04/16 08:45:47,608,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,103.496,100.514
280018:5277,09/04/16 12:47:05,1281,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,168.200,163.801
280020:5277,09/04/16 21:15:15,45,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,4.939,4.761
280024:5277,09/04/16 21:47:39,427,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,44.000,43.199
280187:5279,09/05/16 20:24:23,57,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,14.903,13.454
280188:5279,09/05/16 20:50:25,245,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,65.352,62.683
280191:5279,09/05/16 22:40:17,897,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,189.831,183.010
280194:5279,09/06/16 06:00:49,238,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,37.356,36.244
280242:5282,09/06/16 15:43:40,625,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,156.851,150.585
280249:5282,09/06/16 19:52:07,1432,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,253.448,245.267
280251:5282,09/07/16 05:14:58,371,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,49.876,48.585
280327:5287,09/08/16 08:23:13,37,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,9.724,8.880
280330:5287,09/08/16 08:46:53,857,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,197.041,189.771
280349:5287,09/08/16 14:27:22,620,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,110.288,106.679
280363:5287,09/08/16 18:47:24,359,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,53.214,51.471
280364:5287,09/08/16 21:09:57,1349,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,165.875,160.092
280383:5288,09/09/16 08:41:13,2,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,0.554,0.252
280384:5288,09/09/16 08:49:12,33,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,8.614,7.954
280385:5288,09/09/16 09:11:36,2012,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,387.389,373.399
281613:5331,09/25/16 06:03:32,795,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,5.393,4.485
281639:5338,09/26/16 07:45:13,132,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.626,0.587
281641:5338,09/26/16 09:34:34,319,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.807,1.730
281693:5339,09/26/16 16:57:00,2191,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,19.834,19.192
281707:5340,09/27/16 09:47:29,950,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,7.674,7.361
281726:5340,09/27/16 16:14:38,288,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.849,2.753
281727:5340,09/27/16 18:10:03,1605,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,14.962,14.520
281797:5345,09/28/16 12:04:48,2052,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,17.760,17.151
281975:5351,09/30/16 03:23:12,215,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.591,1.464
281976:5351,09/30/16 04:48:03,2166,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,20.258,19.499
282033:5352,09/30/16 21:30:43,36,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.243,0.223
282034:5352,09/30/16 21:48:05,33,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.279,0.258
282035:5352,09/30/16 22:03:01,40,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.369,0.314
282037:5352,09/30/16 22:24:14,1861,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,17.148,16.479
282092:5355,10/02/16 13:49:37,1784,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,16.550,16.046
282708:5391,10/09/16 08:39:30,8,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.067,0.057
282710:5391,10/09/16 08:49:08,3,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.891,0.352
282712:5391,10/09/16 09:00:13,60,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.469,0.446
282730:5393,10/09/16 12:41:53,76,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.571,0.521
282731:5393,10/09/16 13:13:59,172,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.345,1.270
282732:5393,10/09/16 14:23:16,69,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.504,0.484
282733:5393,10/09/16 14:52:26,177,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.327,1.276
282734:5393,10/09/16 16:03:11,327,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.625,2.530
282735:5393,10/09/16 18:12:39,1819,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,17.097,16.615
282800:5394,10/10/16 14:17:15,377,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.853,2.744
282807:5394,10/10/16 16:48:03,326,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.598,2.455
282814:5394,10/10/16 18:58:58,1843,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,17.347,16.825
282842:5395,10/11/16 10:34:00,80,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.634,0.608
282917:5401,10/12/16 01:27:07,74,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.507,0.482
282918:5401,10/12/16 02:00:22,51,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.392,0.375
282919:5401,10/12/16 02:23:36,243,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.885,1.817
282922:5401,10/12/16 05:09:33,131,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.094,1.020
282923:5401,10/12/16 06:04:20,219,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.083,1.984
283042:5405,10/12/16 22:38:59,6,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.632,1.446
283043:5405,10/12/16 22:44:16,517,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,4.007,3.837
283049:5406,10/13/16 05:05:17,12,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.099,0.080
283050:5406,10/13/16 05:13:23,212,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.634,1.526
283052:5406,10/13/16 06:45:19,111,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.816,0.777
283059:5406,10/13/16 08:00:56,450,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.616,3.467
283270:5416,10/14/16 18:39:48,1833,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,15.351,14.848
283283:5416,10/15/16 06:37:08,1744,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,17.505,17.085
283305:5418,10/15/16 21:41:13,7,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.057,0.037
283306:5418,10/15/16 21:46:57,289,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.158,2.067
283307:5418,10/15/16 23:43:44,454,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.595,3.440
283308:5418,10/16/16 02:46:26,945,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,8.747,8.421
283353:5421,10/16/16 19:55:17,743,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,5.674,5.478
283358:5421,10/17/16 00:50:19,980,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,9.007,8.532
283359:5421,10/17/16 07:15:19,428,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.732,3.643
283407:5423,10/17/16 21:54:07,33,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.269,0.241
283408:5423,10/17/16 22:10:43,2344,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,20.220,19.510
283416:5423,10/18/16 15:16:09,195,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.764,1.716
283453:5424,10/18/16 19:07:49,455,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.482,3.338
283469:5426,10/19/16 01:09:36,1,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.009,0.001
283478:5427,10/19/16 04:13:19,874,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,6.741,6.491
283548:5433,10/19/16 22:58:39,144,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.176,1.137
283680:5437,10/21/16 03:17:51,81,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.575,0.553
283681:5437,10/21/16 03:56:07,17,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.128,0.122
283682:5437,10/21/16 04:08:38,384,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.117,3.020
283685:5437,10/21/16 06:39:38,314,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.043,2.396
283820:5439,10/21/16 20:48:18,1482,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,13.110,12.682
283830:5439,10/22/16 06:27:24,722,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,6.922,6.728
283834:5439,10/22/16 11:11:28,81,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.813,0.714
283835:5439,10/22/16 11:45:28,111,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.030,0.897
283865:5441,10/22/16 17:30:09,1177,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,9.440,9.130
283876:5442,10/23/16 03:38:50,657,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,4.968,4.784
283877:5442,10/23/16 07:59:53,1496,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,13.509,13.086
283884:5443,10/23/16 23:44:05,404,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.970,2.839
283885:5443,10/24/16 02:25:30,1723,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,15.260,14.835
283933:5446,10/24/16 18:32:31,145,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.116,1.065
283934:5446,10/24/16 19:33:15,1258,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,10.445,10.053
283946:5448,10/25/16 07:30:41,1377,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,11.495,11.031
283964:5448,10/25/16 16:29:30,388,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.448,3.342
284006:5450,10/26/16 01:53:26,318,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.812,2.721
284014:5450,10/26/16 03:59:16,266,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.399,2.336
284025:5451,10/26/16 08:56:43,48,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.308,0.298
284029:5451,10/26/16 09:19:00,112,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.851,0.802
284035:5451,10/26/16 10:04:52,360,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.735,2.644
284036:5451,10/26/16 12:28:09,346,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,2.778,2.661
284037:5451,10/26/16 14:48:03,340,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,3.253,3.153
284038:5451,10/26/16 17:02:16,55,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.553,0.519
284039:5451,10/26/16 17:27:02,30,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.296,0.274
284040:5451,10/26/16 17:42:18,33,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.322,0.311
284041:5451,10/26/16 17:59:11,44,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.412,0.389
284042:5451,10/26/16 18:23:53,129,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.176,1.125
284043:5451,10/26/16 19:17:23,220,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,1.854,1.812
284044:5451,10/26/16 20:46:05,30,HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,0.250,0.245
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/pb),totrecorded(/pb)
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v2,23,66,29602,2957.040,2836.688
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v3,19,72,38300,5584.311,5357.790
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v4,70,169,116849,20626.583,19759.241
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v7,32,86,47447,9199.511,8857.033
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2,23,66,29602,2957.040,2836.688
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3,19,72,38300,5584.311,5357.790
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4,70,169,116849,20626.583,19759.241
#HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6,32,86,47447,414.310,397.603
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v2,23,66,29602,2957.040,2836.688
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v3,89,241,155149,26210.894,25117.030
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v6,32,86,47447,9199.511,8857.033
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v2,23,66,29602,2957.040,2836.688
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3,89,241,155149,26210.894,25117.030
#HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v5,32,86,47447,414.310,397.603

#Check JSON:
#(run,ls) in json but not in results: []
